pt_date,pt_count,pt_mcode,pt_ecode1,prod_eff
2018-01-16,0.12,CD-07,101,114.67947842810369
2018-01-16,0.13,COM-14,145,106.94914390746231
2018-01-16,0.13,COM-09,143,95.34487353537872
2018-01-16,0.13,COM-10,183,111.05251216779436
2018-01-16,0.13,COM-10,143,107.96062843381372
2018-01-16,0.13,COM-13,182,94.8027267803982
2018-01-16,0.13,COM-19,183,98.56658756967823
2018-01-16,0.13,COM-18,182,105.72565382673358
2018-01-16,0.13,COM-18,161,105.57031636997971
2018-01-16,1.4,SX-01,1054,90.34593288139472
2018-01-16,0.12,CD-10,101,111.42234866012994
2018-01-16,1.2,SX-13,1066,96.89228976536913
2018-01-16,0.12,CD-26,1066,108.73700673370355
2018-01-16,0.12,CD-03,101,113.72256243281177
2018-01-16,0.12,CD-19,1062,111.79094416362952
2018-01-16,0.13,COM-01,183,93.46364674992942
2018-01-16,0.12,CD-01,103,114.04796502255181
2018-01-16,1.2,SX-10,1062,90.91330477610687
2018-01-16,0.13,COM-04,183,88.48174248510709
2018-01-16,0.13,COM-16,182,109.071884174535
2018-01-16,0.12,CD-10,104,110.81587368436972
2018-01-16,0.13,COM-07,183,105.66040245943195
2018-01-16,0.13,FDF-05,1054,97.79262814005615
2018-01-16,1.4,SX-03,1062,84.30152630514254
2018-01-16,0.12,CD-01,101,109.35910676518247
2018-01-16,0.12,BDF-02,105,93.33423986667977
2018-01-16,0.13,COM-13,145,88.7007608688364
2018-01-16,0.12,CD-04,103,114.38518024158442
2018-01-16,0.13,COM-07,162,105.46782704262598
2018-01-16,0.13,FDF-02,1066,99.85446804776257
2018-01-16,1.4,SX-02,68,83.4340105231311
2018-01-16,0.12,CD-14,105,114.05953609428938
2018-01-16,1.2,SX-09,161,81.31887500410565
2018-01-16,0.12,CD-19,143,109.18037793238872
2018-01-16,1.4,SX-07,146,90.75483141600358
2018-01-16,0.12,CD-18,165,111.82948418143516
2018-01-16,0.13,COM-14,161,108.36760192204694
2018-01-16,0.12,BDF-03,145,85.00359747966384
2018-01-16,0.12,CD-08,103,113.98657729196822
2018-01-16,0.12,CD-09,103,111.56430040385284
2018-01-16,0.13,COM-03,143,163.78154720218882
2018-01-16,0.12,CD-24,1055,135.58533174294644
2018-01-16,0.12,CD-04,101,113.73106247340752
2018-01-16,0.12,CD-25,145,109.94920532507831
2018-01-16,0.13,COM-18,145,107.14174841242605
2018-01-16,1.2,SX-14,1071,94.50680311668538
2018-01-16,0.13,COM-12,161,112.26871052991272
2018-01-16,0.13,FDF-01,1083,72.58225050152281
2018-01-16,0.12,CD-15,1054,113.06831239784997
2018-01-16,1.2,SX-13,1071,98.78617926541678
2018-01-16,1.2,SX-12,1065,118.31948075394216
2018-01-16,0.12,CD-02,101,114.4396308752048
2018-01-16,0.13,COM-07,143,106.2870148507814
2018-01-16,0.13,COM-15,161,107.2574834833127
2018-01-16,0.13,COM-05,162,96.55708786895944
2018-01-16,0.13,FDF-07,143,98.0807555191813
2018-01-17,0.13,COM-08,183,91.99072213875743
2018-01-17,1.2,SX-09,161,73.08189745887164
2018-01-17,0.13,COM-11,161,106.85986926820722
2018-01-17,0.12,CD-12,1054,118.17480945490536
2018-01-17,0.13,COM-02,143,170.62416546510696
2018-01-17,0.12,CD-25,145,116.2884268877326
2018-01-17,0.12,BDF-01,1054,85.40423973200552
2018-01-17,0.13,COM-05,183,98.01464654652952
2018-01-17,0.12,CD-02,103,113.7373938235855
2018-01-17,1.4,SX-07,146,91.53120290194208
2018-01-17,0.12,CD-07,101,117.06744234122688
2018-01-17,0.13,FDF-05,143,96.95795255024305
2018-01-17,0.13,COM-16,145,109.67726661466502
2018-01-17,0.12,BDF-02,105,100.0140052827309
2018-01-17,1.2,SX-12,86,119.47692979942288
2018-01-17,0.12,CD-02,101,114.06989023344029
2018-01-17,0.13,COM-15,161,109.02491948408016
2018-01-17,0.12,CD-26,240,116.1317339151922
2018-01-17,0.12,CD-08,101,114.844458612629
2018-01-17,0.13,COM-10,162,111.35165244664377
2018-01-17,0.12,CD-01,101,113.53547267687216
2018-01-17,0.13,FDF-06,1071,99.0179438757412
2018-01-17,1.2,SX-11,1065,89.61727363446984
2018-01-17,0.13,COM-14,145,107.3197483897938
2018-01-17,0.13,COM-01,143,85.97044648930964
2018-01-17,0.13,FDF-07,1054,101.47694850824115
2018-01-17,0.13,COM-14,161,109.3458620709103
2018-01-17,0.12,BDF-01,104,90.23305154141336
2018-01-17,0.12,CD-04,101,110.42924410644702
2018-01-17,0.13,FDF-06,143,99.79201881592552
2018-01-17,0.12,CD-01,103,112.58695987400104
2018-01-17,0.12,BDF-03,145,84.14860245019321
2018-01-17,1.2,SX-08,82,87.8889046018818
2018-01-17,0.12,CD-17,146,122.92622069805799
2018-01-17,0.12,CD-08,104,114.07502448055178
2018-01-17,0.13,COM-04,143,87.59344155400677
2018-01-17,0.12,CD-19,143,116.66460470541635
2018-01-17,0.13,FDF-05,1071,95.28893806517893
2018-01-17,0.13,COM-03,162,165.71844881361983
2018-01-17,0.13,COM-02,162,169.76999395786544
2018-01-17,0.13,COM-09,143,94.06476522385314
2018-01-17,0.12,CD-16,105,116.87287038288677
2018-01-17,0.13,COM-12,145,111.84277348477887
2018-01-17,0.13,COM-02,183,170.60369855311862
2018-01-17,0.13,FDF-03,1083,98.10245963409807
2018-01-17,1.4,SX-07,1066,90.09216431521251
2018-01-17,0.12,CD-03,103,113.7690239961405
2018-01-17,0.13,COM-11,145,105.80124398854315
2018-01-17,0.13,COM-13,182,95.55921175248251
2018-01-17,0.13,COM-08,162,85.51542060819453
2018-01-17,0.12,CD-01,104,117.3754321346092
2018-01-17,0.12,CD-06,104,113.80774248846096
2018-01-17,1.4,SX-05,68,83.13929541911749
2018-01-17,1.2,SX-10,1062,90.1512812771532
2018-01-17,0.13,COM-16,161,112.01686995620615
2018-01-17,1.2,SX-14,86,91.1335502126257
2018-01-17,1.2,SX-09,82,76.40739091354335
2018-01-17,0.13,COM-07,162,104.50123600471355
2018-01-17,0.12,CD-24,1065,155.59751282087208
2018-01-17,1.2,SX-09,1066,72.07375167937661
2018-01-17,0.13,COM-12,182,106.5828273609078
2018-01-17,1.2,SX-08,1083,89.38102530099066
2018-01-17,1.4,SX-03,68,83.79988940598334
2018-01-17,0.12,CD-04,103,113.78218651728777
2018-01-17,0.12,CD-13,105,97.79266093448985
2018-01-17,0.12,CD-24,245,152.4020593978931
2018-01-17,0.13,COM-19,145,92.33637191155943
2018-01-17,0.12,CD-06,103,114.07951662592322
2018-01-17,0.12,CD-23,245,117.44707001346121
2018-01-17,0.12,CD-19,146,117.01500992406612
2018-01-17,0.12,CD-15,1054,118.34434717087429
2018-01-17,1.2,SX-14,1071,21.24656609363176
2018-01-17,1.4,SX-04,1065,89.30531236130423
2018-01-17,0.13,FDF-03,105,99.3141798760627
2018-01-17,0.12,CD-17,1055,122.521196061023
2018-01-17,0.12,CD-17,1062,117.15310051284942
2018-01-17,1.2,SX-12,1065,117.65178997620012
2018-01-17,0.13,COM-04,162,89.15237869293097
2018-01-17,1.2,SX-10,82,88.54489093002447
2018-01-17,0.13,COM-13,161,92.07799786720727
2018-01-17,0.13,COM-17,145,102.52391900234491
2018-01-17,0.13,COM-18,161,107.23828580462308
2018-01-17,0.13,COM-14,182,108.84875389212615
2018-01-17,0.13,COM-19,183,96.70565505699021
2018-01-17,1.4,SX-04,1062,90.45345400004177
2018-01-17,0.12,CD-15,1055,119.0894831189142
2018-01-17,0.13,COM-18,182,107.02955692700917
2018-01-17,1.4,SX-06,82,86.57734067567101
2018-01-17,0.12,BDF-01,1083,86.29364417769779
2018-01-17,0.12,CD-12,105,112.65385863505293
2018-01-17,0.12,CD-05,101,112.06769747004051
2018-01-17,0.12,CD-14,1054,118.49596036685858
2018-01-17,0.13,COM-05,143,98.30090160432606
2018-01-17,0.13,COM-07,143,106.16976935530077
2018-01-17,1.4,SX-05,1066,81.34104435167335
2018-01-17,0.12,CD-21,1066,116.15914166024706
2018-01-17,0.13,FDF-05,1054,98.28719010977026
2018-01-17,0.12,CD-24,1055,159.1151473089771
2018-01-17,0.12,CD-20,1083,118.59604158304433
2018-01-17,0.12,CD-10,101,114.49521649717094
2018-01-17,0.13,FDF-06,1054,99.49191315461869
2018-01-17,0.12,CD-16,1054,111.5452507299177
2018-01-17,0.12,CD-13,1054,101.61594969017064
2018-01-17,0.13,COM-15,145,109.33781236525009
2018-01-17,0.13,COM-17,182,104.05579111410795
2018-01-17,0.12,CD-09,101,109.95145864556034
2018-01-17,0.13,COM-10,143,111.20670107336673
2018-01-17,0.13,COM-12,161,109.10865836769207
2018-01-17,0.12,CD-07,104,113.3733619158152
2018-01-17,0.13,COM-05,162,96.12479363741876
2018-01-17,1.4,SX-04,68,91.61710160743392
2018-01-17,1.4,SX-01,68,88.4313169733181
2018-01-17,0.12,CD-19,1062,111.94605982998759
2018-01-17,0.12,BDF-02,1083,96.4637840558428
2018-01-17,0.13,COM-06,162,98.39169871770748
2018-01-17,0.13,COM-06,183,97.25069995167496
2018-01-17,1.4,SX-01,1054,86.20128855609791
2018-01-17,0.12,CD-02,104,117.2257554636643
2018-01-17,0.12,CD-04,104,115.15553677987695
2018-01-17,1.4,SX-02,1055,79.81411518944383
2018-01-17,0.13,FDF-01,105,76.01302967824425
2018-01-17,0.12,CD-06,101,116.98867139000934
2018-01-17,0.12,CD-25,236,116.76162392184791
2018-01-17,0.12,CD-22,1065,113.52591941094191
2018-01-17,0.12,CD-26,1066,110.3321319263172
2018-01-17,0.13,FDF-07,1071,97.52909011106912
2018-01-17,0.12,CD-15,105,113.05208134755094
2018-01-17,0.13,COM-01,183,96.23006469966988
2018-01-17,1.2,SX-15,1071,90.0309111009069
2018-01-17,0.12,CD-07,103,113.8692421511195
2018-01-17,0.12,CD-05,103,112.04156423547215
2018-01-17,0.13,FDF-02,105,100.58899742946224
2018-01-17,0.12,CD-20,1065,119.02845722151352
2018-01-17,1.4,SX-03,1062,84.9925845744724
2018-01-17,0.12,CD-14,1055,116.98149881674708
2018-01-17,0.12,CD-10,104,111.47363898904794
2018-01-17,1.2,SX-13,1071,96.65825633491363
2018-01-17,0.12,CD-05,104,114.73922582145842
2018-01-17,0.12,BDF-03,146,85.07369654976037
2018-01-17,0.12,CD-14,105,113.13308965861714
2018-01-17,0.12,CD-23,1054,118.16724890903488
2018-01-17,1.2,SX-11,86,89.2544866938521
2018-01-17,0.13,COM-19,182,95.60481108871612
2018-01-17,0.12,CD-09,104,107.49717387327317
2018-01-17,0.13,COM-17,161,105.90002767158151
2018-01-17,1.2,SX-12,1071,119.38330626785105
2018-01-17,0.12,CD-13,1055,102.25094816852105
2018-01-17,0.12,CD-22,1083,117.65597401727013
2018-01-17,0.12,CD-10,103,111.48900846802314
2018-01-17,0.13,FDF-04,1071,0.0
2018-01-17,1.4,SX-02,1071,82.68572120333478
2018-01-17,1.4,SX-01,1055,89.0922771102709
2018-01-17,0.12,CD-18,1062,109.95369201319595
2018-01-17,0.13,FDF-02,1066,99.96713927844992
2018-01-17,0.13,COM-16,182,109.92280532876104
2018-01-17,0.13,COM-09,162,95.7881660655088
2018-01-17,0.12,CD-18,165,117.7993997878377
2018-01-17,0.12,CD-03,104,113.79751654421426
2018-01-17,0.13,FDF-01,1066,0.17458804128209052
2018-01-17,0.12,CD-11,1054,110.99214903978395
2018-01-17,1.2,SX-08,1071,87.37254894647694
2018-01-17,1.2,SX-11,1071,90.66241061791193
2018-01-17,1.4,SX-06,143,85.08306761176098
2018-01-17,0.13,COM-03,143,166.91676659704183
2018-01-17,0.13,FDF-07,143,100.74132622862564
2018-01-17,1.2,SX-15,86,88.7946557620165
2018-01-17,0.13,COM-01,162,87.52784395643772
2018-01-17,0.12,BDF-03,162,81.51784741793655
2018-01-17,0.12,CD-09,103,111.51186156978004
2018-01-17,1.4,SX-07,82,91.16362969640969
2018-01-17,0.13,FDF-02,1083,100.00213336552021
2018-01-17,0.13,COM-15,182,109.1565155525517
2018-01-17,1.4,SX-05,1062,80.24309462169789
2018-01-17,0.12,CD-16,1055,116.50314143734859
2018-01-17,1.4,SX-02,68,79.63731641488646
2018-01-17,0.13,COM-06,143,96.89894164234072
2018-01-17,0.12,CD-18,165,118.67797954792057
2018-01-17,0.12,CD-11,1055,113.61776440754268
2018-01-17,1.2,SX-10,161,90.35820292465073
2018-01-17,0.13,COM-18,145,106.58084852906369
2018-01-17,1.2,SX-15,1066,93.23089725956854
2018-01-17,0.12,BDF-02,146,100.6972212818292
2018-01-17,0.13,COM-08,143,92.01761315710004
2018-01-17,0.12,CD-21,1062,110.78791620967752
2018-01-17,0.13,COM-10,183,105.46145015216784
2018-01-17,0.13,COM-09,183,96.66150440578288
2018-01-17,0.12,CD-12,1055,118.8248485357928
2018-01-17,1.2,SX-13,1066,95.7946881356139
2018-01-17,0.13,FDF-03,1066,97.54766049966915
2018-01-17,0.13,COM-13,145,94.83782226232937
2018-01-17,0.12,CD-21,230,116.33847305429731
2018-01-17,1.4,SX-06,1071,85.97556051312607
2018-01-17,0.12,CD-26,182,116.07913137924642
2018-01-17,0.13,COM-07,183,105.4369009722014
2018-01-17,0.13,COM-11,182,99.74903362844469
2018-01-17,0.12,CD-23,1065,112.85414602500292
2018-01-17,0.12,CD-03,101,113.80420343005957
2018-01-17,0.12,CD-20,1062,113.44936457734528
2018-01-17,1.2,SX-13,86,94.64705302450638
2018-01-17,0.13,COM-04,183,87.12289676314701
2018-01-17,0.12,CD-25,1066,111.54821172082231
2018-01-17,0.12,CD-08,103,113.43469352555132
2018-01-17,0.12,CD-22,250,118.0988083814463
2018-01-17,0.12,CD-11,105,110.76784270701005
2018-01-17,0.13,COM-03,183,167.84614533551854
2018-01-18,0.12,CD-14,1055,114.50386271258712
2018-01-18,0.12,CD-07,101,114.33646315582637
2018-01-18,1.2,SX-11,1065,89.94790837821024
2018-01-18,0.13,COM-09,143,96.55187794248388
2018-01-18,0.12,CD-05,101,110.92555594912541
2018-01-18,0.12,CD-23,1065,113.92476584021108
2018-01-18,0.12,CD-10,101,111.28876439878582
2018-01-18,0.12,CD-19,146,112.69501093548058
2018-01-18,1.2,SX-11,86,89.48491539401589
2018-01-18,1.2,SX-11,1071,90.29701245315798
2018-01-18,0.13,COM-11,182,107.09129023056069
2018-01-18,0.13,FDF-01,105,88.58163057824402
2018-01-18,1.2,SX-10,82,90.59017849126022
2018-01-18,0.13,COM-12,161,105.50734099732485
2018-01-18,0.12,CD-11,105,110.55524651377013
2018-01-18,1.2,SX-09,1066,72.91197517829346
2018-01-18,1.2,SX-08,82,91.05740633017355
2018-01-18,0.13,COM-14,182,108.39342412437092
2018-01-18,0.12,CD-02,101,113.76851892976687
2018-01-18,0.12,CD-03,103,118.74712128422401
2018-01-18,0.13,COM-12,145,105.74526482014204
2018-01-18,0.12,CD-22,250,113.62330639082269
2018-01-18,0.13,COM-09,183,97.19268623743729
2018-01-18,0.13,COM-16,182,111.36121443897913
2018-01-18,0.13,FDF-06,1071,97.59980288926191
2018-01-18,1.2,SX-10,161,88.78155741281559
2018-01-18,0.13,COM-08,183,92.1918032558189
2018-01-18,0.13,COM-05,183,90.8577502545062
2018-01-18,0.12,CD-22,1083,113.08655048093105
2018-01-18,1.4,SX-01,68,88.71788400582874
2018-01-18,0.12,BDF-03,146,84.80288891842098
2018-01-18,1.2,SX-09,82,72.08017190896734
2018-01-18,0.12,CD-22,1065,113.18311925199025
2018-01-18,0.13,COM-08,162,91.15211728028149
2018-01-18,1.4,SX-02,1055,75.95127849036605
2018-01-18,0.12,CD-06,104,118.87906067109684
2018-01-18,1.4,SX-01,1055,90.17005659877792
2018-01-18,0.12,CD-01,104,112.68699148581531
2018-01-18,0.12,CD-20,1083,113.62809450834645
2018-01-18,1.4,SX-01,1054,87.31976064249191
2018-01-18,0.12,CD-13,1054,102.25947107541235
2018-01-18,1.4,SX-04,1065,88.01693607001518
2018-01-18,0.12,CD-14,1054,118.60487645472372
2018-01-18,0.13,COM-19,182,98.41820641605369
2018-01-18,0.13,FDF-02,1083,100.5507156621937
2018-01-18,1.2,SX-13,1071,95.94024965982071
2018-01-18,1.2,SX-14,86,92.18183032756708
2018-01-18,0.13,COM-17,161,102.26792767283868
2018-01-18,1.4,SX-07,1066,90.62164276720793
2018-01-18,0.13,COM-16,161,109.42058267284568
2018-01-18,0.12,CD-03,104,114.72841797488769
2018-01-18,0.13,FDF-01,1083,82.24122404978611
2018-01-18,1.4,SX-05,68,81.37383868542612
2018-01-18,0.12,CD-23,245,113.18797027027469
2018-01-18,0.12,CD-24,1055,155.42189495768014
2018-01-18,0.13,FDF-03,1083,98.49647506426427
2018-01-18,0.12,CD-06,103,114.39969016594715
2018-01-18,1.4,SX-02,68,81.5693849789349
2018-01-18,0.12,CD-02,104,113.93433730368591
2018-01-18,0.12,CD-18,165,118.70753012705966
2018-01-18,0.13,COM-14,161,105.6723942945275
2018-01-18,0.12,CD-25,145,111.77648577694195
2018-01-18,0.13,COM-13,161,91.61280797513895
2018-01-18,0.13,COM-12,182,108.07516383184708
2018-01-18,0.13,FDF-06,1054,99.67795553275779
2018-01-18,0.13,COM-05,143,91.346894854732
2018-01-18,0.12,CD-05,104,112.55169839932087
2018-01-18,0.12,BDF-01,1083,90.01832102034443
2018-01-18,1.2,SX-15,1071,87.6437944880707
2018-01-18,0.12,CD-05,103,116.93485279084112
2018-01-18,0.13,COM-06,162,95.84561135309332
2018-01-18,0.12,CD-08,104,109.9395381534379
2018-01-18,0.12,CD-18,1062,114.18290670118584
2018-01-18,0.12,CD-19,143,112.47694891182637
2018-01-18,0.12,CD-06,101,114.09363374139127
2018-01-18,1.4,SX-04,68,90.6667829737475
2018-01-18,1.2,SX-12,86,117.93027463181568
2018-01-18,0.12,CD-17,146,118.7029584043392
2018-01-18,0.12,CD-24,1065,150.39258095390082
2018-01-18,0.13,COM-01,143,85.63912492055556
2018-01-18,0.13,COM-06,183,96.31838134767332
2018-01-18,0.13,COM-02,143,158.10163618080557
2018-01-18,0.13,COM-18,145,104.11783601690048
2018-01-18,0.12,BDF-02,146,97.40178436240735
2018-01-18,0.12,CD-16,105,111.59864991391972
2018-01-18,0.12,CD-10,104,111.2750121226527
2018-01-18,0.13,COM-10,162,108.46434980782963
2018-01-18,1.4,SX-03,68,83.82944352215267
2018-01-18,0.13,FDF-04,1071,0.0
2018-01-18,1.4,SX-06,1071,85.84044925863239
2018-01-18,0.12,BDF-03,145,85.37155568378671
2018-01-18,1.2,SX-12,1071,116.41103370372757
2018-01-18,0.12,CD-23,1054,113.75092426201743
2018-01-18,0.12,CD-26,1066,111.69955031078152
2018-01-18,0.13,COM-19,183,96.33641108455272
2018-01-18,0.13,FDF-07,1054,99.48257213141508
2018-01-18,0.12,CD-15,1055,114.07472382943918
2018-01-18,0.13,COM-04,143,87.91767617886701
2018-01-18,0.12,CD-17,1062,118.01299057558431
2018-01-18,1.2,SX-14,1066,87.87886480132823
2018-01-18,0.13,FDF-05,1054,96.67871080259991
2018-01-18,0.13,COM-03,143,167.0324289813363
2018-01-18,1.2,SX-12,1065,114.02603373919136
2018-01-18,1.4,SX-03,1062,84.90098074289443
2018-01-18,0.12,CD-20,1065,114.48327308141316
2018-01-18,0.12,CD-03,101,112.356437598149
2018-01-18,0.13,COM-11,145,102.6685959453727
2018-01-18,1.4,SX-05,1066,80.71691277236755
2018-01-18,1.2,SX-08,1083,91.48563745207078
2018-01-18,1.4,SX-06,143,85.37618056699107
2018-01-18,0.12,BDF-01,104,90.15560632199094
2018-01-18,0.13,COM-15,161,107.31433635797896
2018-01-18,0.13,COM-01,162,88.01450208072735
2018-01-18,0.12,CD-21,1062,111.5151666304938
2018-01-18,0.12,CD-20,1062,111.6801053307129
2018-01-18,0.12,CD-13,105,99.40053662468868
2018-01-18,0.12,CD-09,103,93.41566973046184
2018-01-18,0.13,COM-10,183,110.98175768577694
2018-01-18,0.13,COM-07,162,104.90542681275923
2018-01-18,0.13,COM-07,143,103.82990941344289
2018-01-18,1.2,SX-14,1071,93.11218609974554
2018-01-18,0.13,COM-03,162,169.2704247141214
2018-01-18,0.12,CD-14,105,114.14798204780467
2018-01-18,1.2,SX-10,1062,91.27044758657976
2018-01-18,0.12,CD-17,1055,122.59310310032164
2018-01-18,0.13,COM-09,162,93.29251680353632
2018-01-18,0.12,CD-26,182,111.69311019477709
2018-01-18,0.13,COM-15,182,107.31525547337685
2018-01-18,0.12,CD-15,1054,118.17804130158504
2018-01-18,0.13,FDF-07,1071,100.61920094528007
2018-01-18,0.13,COM-08,143,89.81515067810949
2018-01-18,0.13,FDF-03,105,98.30221947639559
2018-01-18,1.2,SX-15,1066,91.29223319821436
2018-01-18,0.12,CD-16,1055,116.55034423110607
2018-01-18,1.4,SX-07,146,89.36432340428739
2018-01-18,0.13,COM-14,145,105.07982290344209
2018-01-18,0.12,CD-24,245,136.34131083829308
2018-01-18,0.12,BDF-01,1054,88.86431245012858
2018-01-18,0.12,CD-25,1066,111.81001130305984
2018-01-18,0.12,CD-21,1066,112.08381614191406
2018-01-18,1.2,SX-13,1066,95.18067336790895
2018-01-18,1.2,SX-08,1071,89.52888504649229
2018-01-18,0.12,CD-07,103,113.6864095171977
2018-01-18,0.13,COM-17,182,103.73711262765384
2018-01-18,1.4,SX-07,82,90.00848339455831
2018-01-18,0.12,CD-02,103,118.86042162185696
2018-01-18,0.12,CD-04,103,118.85228486544297
2018-01-18,1.2,SX-13,86,95.92862789069132
2018-01-18,0.12,BDF-03,162,81.59674979001437
2018-01-18,0.12,CD-10,103,110.2582737057082
2018-01-18,0.13,COM-13,182,95.05652933690806
2018-01-18,1.4,SX-06,82,87.00771391005651
2018-01-18,0.12,CD-13,1055,98.13306003666924
2018-01-18,0.13,COM-10,143,110.91850146258206
2018-01-18,0.13,COM-16,145,107.68501415525402
2018-01-18,0.12,BDF-02,105,100.44754625916306
2018-01-18,1.4,SX-05,1062,81.14302322180087
2018-01-18,0.12,CD-07,104,118.4000732948346
2018-01-18,1.2,SX-15,86,92.80976228298624
2018-01-18,0.12,CD-08,101,113.85119292086577
2018-01-18,0.13,FDF-02,105,99.92214770908643
2018-01-18,0.12,CD-04,101,112.70504888267729
2018-01-18,0.12,CD-25,236,112.30622648254942
2018-01-18,0.13,COM-07,183,103.18290962508622
2018-01-18,0.12,CD-01,101,112.96461613324587
2018-01-18,0.13,FDF-06,143,99.479005660969
2018-01-18,1.2,SX-09,161,72.15201590224008
2018-01-18,0.13,COM-13,145,91.01124360619812
2018-01-18,0.12,CD-26,240,112.10013285569667
2018-01-18,0.13,COM-18,161,106.96747090497404
2018-01-18,0.13,COM-19,145,94.07160753430887
2018-01-18,0.12,CD-15,105,113.8957375360045
2018-01-18,0.13,COM-02,162,168.9908180632859
2018-01-18,0.13,FDF-03,1066,98.22606720309635
2018-01-18,0.12,CD-11,1055,110.79625968527628
2018-01-18,0.13,FDF-01,1066,75.28844347592064
2018-01-18,0.13,COM-04,183,85.99124978777438
2018-01-18,0.13,COM-17,145,103.03709851813365
2018-01-18,0.12,CD-12,1054,100.51352731433045
2018-01-18,0.13,COM-15,145,104.04086519489321
2018-01-18,0.12,CD-16,1054,111.90426276222745
2018-01-18,0.13,COM-02,183,165.86024582538317
2018-01-18,0.13,COM-05,162,94.627232425467
2018-01-18,0.13,COM-04,162,86.45224240029799
2018-01-18,1.4,SX-02,1071,82.57070253050125
2018-01-18,0.13,COM-03,183,162.43907958910827
2018-01-18,0.12,CD-21,230,112.45550636601926
2018-01-18,0.12,CD-12,105,112.4828939423588
2018-01-18,0.12,CD-18,165,114.24900025479042
2018-01-18,0.13,FDF-05,1071,96.21695108653904
2018-01-18,0.12,CD-12,1055,109.81572252444514
2018-01-18,0.13,FDF-02,1066,97.68781655593031
2018-01-18,0.13,COM-06,143,95.83571866308846
2018-01-18,1.4,SX-03,1066,83.8777179128675
2018-01-18,0.13,FDF-05,143,99.44015674513376
2018-01-18,1.4,SX-04,1062,90.62040478636987
2018-01-18,0.13,COM-11,161,105.03662892756913
2018-01-18,0.13,COM-18,182,107.60492093335377
2018-01-18,0.12,CD-11,1054,114.45431739721235
2018-01-18,0.12,BDF-02,1083,95.66123082098808
2018-01-18,0.13,FDF-07,143,99.45937144966798
2018-01-18,0.12,CD-19,1062,112.04562562856249
2018-01-18,0.12,CD-08,103,108.95759209886785
2018-01-18,0.12,CD-04,104,108.68116511735641
2018-01-18,0.12,CD-01,103,114.03470936796907
2018-01-18,0.13,COM-01,183,91.20595000875325
2018-01-19,0.13,COM-14,161,107.02885831116535
2018-01-19,0.12,CD-03,104,118.7820379142903
2018-01-19,0.13,COM-06,183,93.639728694619
2018-01-19,0.12,CD-14,1054,119.89972343889143
2018-01-19,1.2,SX-13,1066,96.74724373647776
2018-01-19,1.2,SX-14,1066,94.77543495448612
2018-01-19,1.2,SX-14,86,92.54451478998236
2018-01-19,0.12,CD-15,1054,120.00584663909552
2018-01-19,0.13,FDF-06,1054,95.23078240224643
2018-01-19,0.13,COM-13,182,94.21302630823685
2018-01-19,0.13,COM-02,162,169.24394069804126
2018-01-19,1.4,SX-07,146,90.93830258806965
2018-01-19,0.13,FDF-03,1066,96.60023637798515
2018-01-19,1.2,SX-11,1065,90.05985559310162
2018-01-19,0.12,CD-10,101,115.84145775584938
2018-01-19,0.13,COM-18,182,104.06712316230518
2018-01-19,0.13,COM-04,162,87.69529988512919
2018-01-19,0.13,FDF-07,1054,100.09067074219244
2018-01-19,0.12,CD-06,103,114.09145996214303
2018-01-19,0.12,CD-14,105,113.0907029511792
2018-01-19,0.13,COM-04,143,84.97136141520717
2018-01-19,1.2,SX-08,82,89.41741344970221
2018-01-19,1.4,SX-02,1055,84.28822621285954
2018-01-19,0.13,COM-11,182,106.75239608744278
2018-01-19,0.12,CD-03,101,113.9758120654164
2018-01-19,0.12,CD-07,104,117.30923164695447
2018-01-19,0.13,COM-12,182,99.52164360723805
2018-01-19,0.13,FDF-03,1083,98.1885328997413
2018-01-19,0.13,COM-05,162,96.32431823690351
2018-01-19,0.12,CD-08,103,108.12968468539827
2018-01-19,0.12,CD-18,1062,111.71556785584669
2018-01-19,0.12,CD-16,105,120.58514536960377
2018-01-19,0.13,COM-16,182,106.61305190419618
2018-01-19,1.2,SX-10,1062,89.88760316651644
2018-01-19,0.12,CD-20,1083,121.420520254547
2018-01-19,1.4,SX-01,1055,90.69826548120069
2018-01-19,0.13,COM-08,143,87.82306079417721
2018-01-19,0.12,CD-02,101,114.01257180241629
2018-01-19,0.13,COM-16,145,106.19759635159154
2018-01-19,0.13,COM-15,161,104.15726795241794
2018-01-19,0.13,COM-12,145,102.76923869813757
2018-01-19,0.12,CD-26,1066,111.33904254075871
2018-01-19,1.4,SX-06,143,85.5354160063216
2018-01-19,1.2,SX-11,1071,90.11481351692564
2018-01-19,0.13,COM-05,143,95.59189330800724
2018-01-19,0.13,COM-03,183,167.49519533461637
2018-01-19,1.4,SX-05,1066,82.42068836131112
2018-01-19,0.12,CD-25,236,120.89758446734284
2018-01-19,0.12,CD-16,1054,111.50639071637032
2018-01-19,0.12,CD-12,105,106.64763100172509
2018-01-19,0.12,CD-11,1054,114.73559602381286
2018-01-19,0.12,CD-05,104,121.28576885971977
2018-01-19,0.12,CD-01,103,116.69226776483757
2018-01-19,0.12,CD-12,1055,119.66412379010168
2018-01-19,0.12,BDF-02,105,98.61840382722765
2018-01-19,0.12,CD-04,104,118.88683062719305
2018-01-19,0.12,CD-06,101,118.01230833277448
2018-01-19,1.2,SX-15,1071,87.38945203135988
2018-01-19,1.2,SX-12,1071,118.12858807551237
2018-01-19,0.13,COM-09,162,92.63419134699741
2018-01-19,1.4,SX-03,68,83.964179168105
